;"Kolegiata pw. Wniebowziecia NMP to koscioł zlokalizowany na terenie bylego zakonu Kartuzow. Została zbudowana w latach 1383 - 1403. Obecnie jest kosciolem parafialnym. Po zakonie kartuzow pozostało niewiele budynkow.";"54.335538";"18.191658";"3"
;"Widok na lotnisko.";"52.165750";"20.951810";"3"
;"Ładne Widoki, Warszawa, ";"52.170540";"20.942680";"3"
;"Fortyfikacje, Świnoujście, Fort Gerharda";"53.916670";"14.284820";"3"
;"Fortyfikacje, Świnoujście, Fort Anioła";"53.914847";"14.273486";"3"
;"czerwony most kolejowy, dojście pieszo";"54.113126";"16.703016";"3"
;"Latarnia Morska, wysokość 68 m.";"53.915829";"14.284183";"3"
;"Prywatna Galeria Aleksego Matczaka w Idzikowicach  99 - 205 DALIKÓW  Obrazy olejne oraz rzeźby wykonane w glinie, drewnie i kamieniu, a przedstawiające człowieka, przyrodę, sceny biblijne i historyczne, panorama bitwy pod Dalikowem.";"51.949740";"19.095531";"3"
;"MUZEUM POWSTANIA WARSZAWSKIEGO    ul. Grzybowska 79    tel.: +48 22 539 79 05, +48 22 539 79 06, fax: +48 22 539 79 24    e-mail: biuro@1944.pl";"52.232550";"20.981050";"3"
;"Świnoujski Wiatrak - Stawa Młyny to znak nawigacyjny w kształcie wiatraka, znajdujący się na końcu falochronu przy wejściu do portu.Zbudowano go w 1823 roku. Jest to symbol miasta, a przy okazji jedno z najczęściej odwiedzanych miejsc w Świnoujściu.";"53.926250";"14.277420";"3"
;"Góra Gradowa - najlepszy punkt widokowy w Śródmieściu. Na górze (46 m.n.p.m.) znajduje się Krzyż Milenijny.";"54.357660";"18.640220";"3"
;"MUZEUM NA ZAMKU W PIESKOWEJ SKALE  Oddział Muzeum Zamku Królewskiego na Wawelu  http://www.pieskowaskala.pl";"50.244290";"19.780280";"3"
;"Muzeum Historyczne Miasta Krakowa PODZIEMIA RYNKU   www.podziemiarynku.com";"50.061940";"19.937860";"3"
;"Muzeum Bursztynu, tel. (58)3014733. Cena biletu normalnego 10 zł.";"54.349790";"18.647440";"3"
;"Muzeum Historyczne Miasta Gdańska";"54.348780";"18.652560";"3"
;"Muzeum Historycznego Miasta Krakowa  Pałac Kszysztofory.Wystawa z Dziejów i Kultury Krakowa. Corocznie tam ma miejsce wystawa pokonkursowa szopek krakowskich";"50.062690";"19.936910";"3"
;"Muzeum Stutthof, tel:(55)2478353, fax: (55)2478358, email:stutthof@stutthof.pl";"54.327990";"19.153930";"3"
;"Kaplica p.w. św. Jana Nepomucena, 1803 r., drew., przy źródłach Warty";"50.492972";"19.494277";"3"
;"Muzeum Śląska Cieszyńskiego  tel.: 033 851-29-33";"49.748200";"18.633640";"3"
;"Ogród Fauny Polskiej";"53.160900";"18.038260";"3"
;"Miejsca Godne Zwiedzenia, Wolsztyn, Parowozownia";"52.107410";"16.113830";"3"
;"Będąc w Gdańsku, nie można nie odwiedzić Katedry Oliwskiej, z jej 23 pięknymi ołtarzami i słynnymi na całym świecie organami. Nie mogło jej zabraknąć wśród nominowanych do 7 cudów Trójmiasta.";"54.410790";"18.558520";"3"
;"Wzgórze Cytadela. Przepiękny, rozległy park położony na północ od Starego Miasta, powstały w miejscu XIX-wiecznej Cytadeli na terenie dawnego fortu pruskiego.";"52.418940";"16.932590";"3"
;"Ratusz w Poznaniu jest jednym z najcenniejszych obiektów renesansowych w Europie Środkowej.";"52.408600";"16.934150";"3"
;"Muzeum KL Birkenau";"50.034430";"19.180760";"3"
;"Muzea i Skanseny, Kłobka, Skansen";"52.448450";"19.123620";"3"
;"Rezerwat wyrobisk gorniczych i sladow";"50.973500";"21.494360";"3"
;"Muzea i Skanseny, Żelazowa Wola, Muzeum Chopina";"52.258390";"20.309740";"3"
;"Muzeum Narodowe";"54.345310";"18.647300";"3"
;"Westerplatte &#8211, półwysep w Gdańsku. W latach 1926-39 na terenie półwyspu funkcjonowała Wojskowa Składnica Tranzytowa, której obrona we wrześniu 1939 stała się jednym z najbardziej znanych symboli polskiego oporu przeciw hitlerowcom.";"54.406700";"18.666950";"3"
;"W bezpośrednim sąsiedztwie półwyspu Westerplatte, znajduje się unikalny zabytek sztuki fortyfikacyjnej &#8211, Twierdza Wisłoujście. Nazwa Wisłoujście wywodzi się z czasów, gdy ujście Wisły znajdowało się bezpośrednio na północ od Twierdzy Wisłoujście. Miejsce to stanowiło ważny z punktu widzenia strategicznego teren, skąd można było kontrolować ruch statków wychodzących i wchodzących do Gdańska.";"54.395890";"18.679110";"3"
;"Muzeum Stoczni Gdańskiej Solidarność-wystawa pt.Drogi do Wolności to najsłynniejsza gdańska wystawa, multimedialna ekspozycja polskiej historii z lat 1956-1989.";"54.358360";"18.647600";"3"
;"Brama Żuraw nad Motławą &#8211, dźwig portowy Gdańska usadowiony pomiędzy pylonami Bramy.";"54.350600";"18.657490";"3"
;"Pomnik Poległych Stoczniowców 1970 &#8211, monument w postaci trzech krzyży z kotwicami, upamiętniający ofiary grudnia 1970 roku i znajdujący się w pobliżu bramy drugiej, niedaleko miejsca, gdzie padli pierwsi trzej zabici, odsłonięty 16 grudnia 1980 roku.";"54.360540";"18.649030";"3"
;"Gdańska Starówka z Fontanną Neptuna, Ratuszem, Złotą i Zieloną Bramą i wieloma innymi zabytkami i atrakcjami.";"54.348540";"18.653220";"3"
;"Statek-muzeum SS Sołdek-Oddział Centralnego Muzeum Morskiego.";"54.351470";"18.658640";"3"
;"Centralne Muzeum Morskie.";"54.350880";"18.658920";"3"
;"Muzeum Zalewu Wiślanego.";"54.340410";"19.232380";"3"
;"Rezerwat przyrody Mewia Łacha, utworzony w 1959 r. u ujścia Wisły do zatoki Gdańskiej. Podglądanie różnych gatunków ptaków, można też znalaźć piękny bursztyn.";"54.357760";"18.954160";"3"
;"Miejsca Godne Zwiedzenia, Oświecim, ";"50.039960";"19.219410";"3"
;"Molo w Sopocie im. Jana Pawła II &#8211, najdłuższe drewniane molo w Europie. Ma około pół kilometra długości.";"54.446460";"18.571810";"3"
;"Powstały w 2003 r. Krzywy Domek swoim charakterem nawiązuje do bajkowych rysunków Jana Marcina Szancera oraz Pera Dahlberga, a także projektów Gaudiego.";"54.444190";"18.566740";"3"
;"Opactwo Cystersów";"51.075120";"21.015600";"3"
;"Zabytkowa Kuźnia Wodna, tel.585525151. Drewniane zabudowania kuźni składają się z dwu części rozdzielonych przepływającym środkiem Potokiem Oliwskim. W każdej z części znajduje się piec grzewczy i młot napędzany odrębnym kołem wodnym. Dzięki zastosowaniu dźwigni przy obrocie wału następuje uniesienie młota o ciężarze około 250 kg. Młot ten spada następnie z wysokości około 40 cm na kowadło.";"54.406680";"18.538440";"3"
;"Zgromadzenie Sióstr Prezentek";"51.049560";"21.085080";"3"
;"Wieżyca 329,6 m n.p.m. Najwyższy szczyt na Niżu Europejskim od Atlantyku do Wzgórza Wałdaj w Rosji (343 m n.p.m). Na samym szczycie znajduje się trzypoziomowa, zadaszona wieża widokowa im. Jana Pawła II, licząca 35 m wysokości.";"54.223730";"18.123560";"3"
;"Wznoszony od 1400 do XVIIw, eklektyczny, wyposazenie wspolczesne, w scianach stare plyty nagrobne, w 1945 zniszczony, odbudowany 1988, Świecie    Stara Fara  Odcinek 16 Daleki patrol  W ruinach kościoła kręcone były sceny do odcinka 16.  Kamera pokazuje wieżę zachodnią, mury miejskie i wnętrza kompletnie  zrujnowanego kościoła(1970r";"53.400620";"18.448388";"3"
;"Ogrody botaniczne, Poznań, ";"52.419050";"16.878770";"3"
;"Startowisko,szybowce,lotnie,paralotnie,taras widokowy";"49.522136";"22.410177";"3"
;"Ładne Widoki, Lutowiska, Taras widokowy";"49.264530";"22.684777";"3"
;"Miejsca Godne Zwiedzenia, Kamień Leski, Kamień Leski";"49.468477";"22.357394";"3"
;"Cudowne źródełko,warto zwiedzić";"49.435755";"22.398502";"3"
;"Zapora w Solinie";"49.396610";"22.451400";"3"
;"Klasztor na Świętym Krzyżu";"50.859150";"21.053058";"3"
;"Kościół parafialny pod wezwaniem Matki Boskiej Bolesnej.";"50.865830";"18.143750";"3"
;"Ogród dendrologiczny w Lipnie - Jaczowice";"50.615180";"17.608850";"3"
;"Skansen Archeologiczny - Karpacka Troja";"49.732220";"21.432520";"3"
;"Zbiornik zaporowy";"50.630960";"21.059540";"3"
;"Schronisko Dębowiec.Panorama Bielska Białej.";"49.780530";"19.015370";"3"
;"Miejsca Godne Zwiedzenia, Kielce, ";"50.868150";"20.590380";"3"
;"Bożnio­wa Góra 402m n.p.m Widok panoramy Trzebini, zame­k Tenczyn w Rudnie, Chrzanów i Jaworzno. Na dalekim planie widać pasmo Karpat od Tatr po Beskidy z kulmi­nacją Babiej Góry.";"50.168950";"19.481120";"3"
;"Wieża Krzywoustego, tzw. Grzybek";"50.909410";"15.724310";"3"
;"Muzeum Mikołaja Kopernika. Bilety 6 zł., ulgowy 3.";"54.356760";"19.683220";"3"
;"Na szczycie wzgórza we Fromborku stoi gotycka katedra, opasana murami obronnymi i basztami, a jej wspaniała architektura przez wieki wzbudza podziw i zachwyt. Katedra kryje w sobie wiele pomników i pamiątek polskiej kultury - przepiękne ołtarze, obrazy, rzeźby i nagrobki.";"54.357010";"19.682150";"3"
;"Pałac w Leźnie-jest pięknie położonym obiektem, zlokalizowanym około 12 kilometrów od samego centrum Gdańska. Historia pałacu sięga XVIII wieku, jednak nie przetrwał on w dawnej formie i musiał być przebudowywany. Jednak pałac w Leźnie to nie tylko sam obiekt. Na cały kompleks zabytkowy składa się również otaczający go piękny park. Warto zauważyć, iż przywrócono dawną świetność obiektu w ciągu ostatnich kilku lat.";"54.344560";"18.433830";"3"
;"Dom Strażaka Przodkowo. Znajduje się tu jedyne na terenie województwa pomorskiego Muzeum Pożarnictwa, założone przez miejscowego komendanta straży pożarnej, Leona Deyka. Eksponaty pochodzą z różnych zakątków Polski. Do najciekawszych należą konne i ręczne sikawki drewniane, dawne motopompy, wozy strażackie, kaski, przedwojenne reklamy i sztandary.";"54.376620";"18.287660";"3"
;"Zamek krzyżacki w Pasłęku &#8211, zamek murowany został wybudowany przez Krzyżaków w XIV w. na miejscu wcześniejszych budowli obronnych.";"54.066860";"19.658810";"3"
;"43-450 Leśny Park Niespodzianek www.lesnypark.pl/";"49.719040";"18.830290";"3"
;"Zakon Najświętszego Odkupiciela .Klasztor Sióstr Redemptorystek Tel.: (33) 815-06-22  Fax: (33) 811-86-72";"49.831280";"19.017020";"3"
;"Muzeum Archeologiczne w Gdańsku. Centrum Edukacji Archeologicznej BŁĘKITNY LEW. Spichlerz Błękitny Baranek.";"54.344880";"18.655170";"3"
;"Zamek krzyżacki w Sztumie został wybudowany przez Zakon Krzyżacki w latach 1326-1331 w miejscu wcześniejszych umocnień pruskich. Powstał na niewielkiej wyniosłości, na wyspie pośrodku dawnego Jeziora Białego.";"53.914960";"19.039610";"3"
;"Ruiny zamku Krzyżackiego, w którym umęczono Juranda. Obecnie odbywają się tu turnieje rycerskie, można obejrzeć pozostałości po starym zamku. Jest tu ratusz z 46 m wieżą, na któą można wejść i podziwiać piękne widoki.";"53.566690";"20.989870";"3"
;"Wieża Ratusza miejskiego, ma 46 m wysokości, można na nią wejść i podziwiać piękne widoki. Widać całę Szczytno i piękne jeziora Domowe Duże i Domowe Małe.";"53.566060";"20.990700";"3"
;"Klasztor Mniszek Klarysek Kapucynek.";"53.569540";"21.006180";"3"
;"Rybina - żuławski węzeł wodny, położona nad rzeką Szakarpawą, jednym z najważniejszych szlaków wodnych na Pętli Żuław, z Gdańska na Zalew i do Elbląga. Znajduje sie tu most obrotowy kolei wąskotorowej, jedna z największych na Żuławach stacja pomp, rozgałęzienie szlaków wodnych - na Wisłę Królewiecką i Szkarpawę, most zwodzony na Wiśle Królewieckiej, most zwodzony na Szkarpawie.";"54.284810";"19.118120";"3"
;"Muzeum Pomorza Środkowego";"54.464340";"17.035050";"3"
;"Muzealna Zagroda Albrechta, http://www.muzeum.swolowo.pl, tel. 059 832 48 97";"54.477990";"16.839980";"3"
;"Parki Dinozaurów Łeba Park, http://www.lebapark.pl, tel. 600 145 300";"54.753090";"17.577910";"3"
;"Muzeum Motyli, w Wieży Widokowej III piętro, http://www.muzeummotyli.pl, tel. 050 232 90 66";"54.794340";"18.409660";"3"
;"Muzeum Przyrodniczo-Leśne Słowińskiego Parku Narodowego, tel. 059 811 73 39 wew.331";"54.661240";"17.217950";"3"
;"Muzeum Wsi Słowińskiej, http://www.muzeumkluki.pl, tel. 059 846 30 20";"54.682180";"17.333060";"3"
;"Wieża widokowa we Wdzydzach Kiszewskich. Obiekt ma 36 metrów i można z niego podziwiać krajobraz jezior wdzydzkich. Wstęp na wieżę jest bezpłatny. Od sezonu 2011 będą prawdopodobnie wprowadzone bilety wstępu.";"54.013380";"17.920640";"3"
;"Skansen - Kaszubski Park Etnograficzny. Drugie wejście znajduje się od strony lasu jadąc od Gołunia. Tam też jest duży parking. Bilety normalny 15 zł, ulgowy 9 zł. Przewodnik 50 zł.";"54.011550";"17.939330";"3"
;"Jura Park. Skansen z parkiem dinozaurów.Na miejscu wiele atrakcji dla dzieci i dorosłych.";"51.017220";"21.547700";"3"
;"Latarnia morska w Sopocie. Udostępniona do zwiedzania, można z niej podziwiać morze, molo i część Sopotu.";"54.445400";"18.570480";"3"
;"Willa Juliana Fałata:";"49.762110";"19.060730";"3"
;"Muzeum Techniki i Włókiennictwa:";"49.819710";"19.045110";"3"
;"Muzea i Skanseny, Bielsko-Biała, Dom Tkacza:";"49.820060";"19.035340";"3"
;"Muzeum Narodowe oddział w Gdańsku Zielona Brama";"54.347684";"18.655536";"3"
;"Rudzka Góra. Świetny punkt widokowy na miasto Łódź i okolice. W pobliżu dodatkowe atrakcje.";"51.708490";"19.442040";"3"
;"Muzeum Mazurskie.";"53.566260";"20.990350";"3"
;"Moszna położona jest na szlaku komunikacyjnym łączącym Prudnik z Krapkowicami. Nazwa wioski pochodzi prawdopodobnie od nazwiska Moschin, rodziny przybyłej do parafii Łącznik w XIV wieku. Jak głosi legenda, Moszna w średniowieczu należała do Zakonu Templariuszy.  Moszna - Zamek  Moszna ul. Zamkowa 1  47 - 370 Zielina";"50.436950";"17.766390";"3"
;"Zamek Krzyżacki w Węgorzewie został wybudowany w 1398 r. Obecnie niedostępny dla zwiedzania. Zamek jest w prywatnych rękach.";"54.210320";"21.741340";"3"
;"Pałac Branickich w Białymstoku";"53.130558";"23.164983";"3"
;"16-010 Białostockie Muzeum Wsi, Skansen Wsi Podlaskiej.";"53.175555";"23.149166";"3"
;"16-010 Jurajski Park Dinozaurów w Jurowcach";"53.185052";"23.149480";"3"
;"Fort VIII Łętownia: fort podstawowy II Pierścienia, to jeden z najlepiej zachowanych fortów Twierdzy Przemyśl";"49.810720";"22.713140";"3"
;"Stacja Morska i Fokarium, które prowadzi prace nad odbudową populacji foki szarej i morświna w Bałtyku. Cena biletu normalnego: 2 zł, fokarium otwarte jest codziennie: 9:30 - 19:00, karmienie fok-11:00, 14:00";"54.607210";"18.799840";"3"
;"KLUB GARNIZONOWY HEL Sala Tradycji i Skansen Broni Morskiej, przy kasynie żołnierskim. Godziny otwarcia skansenu 9.00-16.00.";"54.608730";"18.805370";"3"
;"MUZEUM RYBOŁÓWSTWA.";"54.604480";"18.802560";"3"
;"Muzeum Obrony Wybrzeża (MOW) założone i prowadzone przez Stowarzyszenie Przyjaciele Helu. Muzeum czynne cały rok, ale od października do marca tylko grupy pow. 15 osób po telefonicznym ustaleniu (697 88 85 83). Ceny biletów to kilka zł (1 - 8, rodzinny 20. http://helmuzeum.pl";"54.623010";"18.801660";"3"
;"Latarnia morska w Helu. Piękny widok na Morze Bałtyckie i Zatokę Gdańską. Wysokość wieży - 41,5 m (czerwona ośmioboczna wieża z galerią). Telefon: 586750617. Godziny otwarcia: 1.07.2011 - 31.08.2011. Poniedziałek - niedziela 10:00&#8211,14:00 i 15:00-19:00, 1.09.2011 - 2.10.2011. Poniedziałek - niedziela 10:00&#8211,14:00 i 15:00-18:00. Ceny biletów: Normalny: 6 zł, ulgowy 4 zł.";"54.600310";"18.812300";"3"
;"Zamek Rabsztyn, obecnie w ruinie. udostępniony do zwiedzania- wstęp 1 zł.";"50.299370";"19.592940";"3"
;"Muzeum Inżynierii Miejskiej";"50.049444";"19.947222";"3"
;"Zamek Gołuchowski jest siedzibą oddziału poznańskiego Muzeum Narodowego";"51.853038";"17.936425";"3"
;"Muzeum Ziemi Lubuskiej.";"51.941720";"15.508660";"3"
;"Zamek Siewierz obecnie w ruinie, udostępniony do zwiedzania - bezpłatnie";"50.467420";"19.242060";"3"
;"Twierdza Boyen. WWW.BOYEN.GIZYCKO.PL, Twierdza Boyen w Giżycku powstała w latach 1843 &#8211, 1855 jako obiekt blokujący strategiczny przesmyk pomiędzy jeziorami Niegocin i Kisajno. Zwiedzając Giżycko nie można pominąć Twierdzy Boyen.";"54.032780";"21.748900";"3"
;"Zamek w Niedzicy (również nazywany Dunajcem)zachował się praktycznie w całości.Wstęp płatny, grupy zorganizowane z przewodnikiem. Cena 9 zł (7 zł ulgowy), spichlerz 2 zł. W sezonie od 9.00 do 18.30. Poza sezonem w poniedziałek oraz święta nieczynne i wejście tylko do 15.30.";"49.422480";"20.319600";"3"
;"Zamek Królewski. Początki Zamku sięgają XIV w. We wrześniu 1939 r. został zbombardowany..We wrześniu 1944 r. Zamek został wysadzony przez wojska niemieckie. W 1984 r. udostępniono zwiedzającym zrekonstruowane wnętrza.";"52.247720";"21.013880";"3"
;"W zamku hotel, restauracja, spotkania z kulturą, konferencje, szkolenia, przyjęcia weselne i wiele innych imprez kulturalno-rozrywkowych.";"54.048380";"21.147450";"3"
;"Wiadukt kolejowy w Bolesławcu nad rzeką Bóbr. Obiekt w całości wykonany jest z kamienia. Jest jednym z najdłuższych tego typu wiaduktów w Polsce i w całej Europie.";"51.268230";"15.553370";"3"
;"Dolina Mnikowska.Krajobrazowy rezerwat przyrody.Przez dolinę prowadzi wygodna trasa rowerowa i ścieżka turystyczna, przystosowana również dla turystów niepełnosprawnych.";"50.065690";"19.707500";"3"
;"Dolina Będkowska jedna z najdłuzszych dolinek w okolicach Krakowa.U podnóża Sokolicy w Dolinie B. znajduje się pole namiotowe i gospodarstwo agroturystyczne Brandysówka";"50.173197";"19.740769";"3"
;"34-443 Spływ Przełomem Dunajca- początek spływu, przystań flisacka. http://www.pieniny.net.pl/atrakcje/splyw-dunajcem/, flisacy.com.p";"49.407060";"20.366810";"3"
;"Zamki Pałac Dohnów.";"53.911800";"19.925650";"3"
;"Zamek Biskupów Warmińskich. Okazały zamek gotycki. Jeden z najstarszych i najcenniejszych zabytków Lidzbarka Warmińskiego.";"54.125420";"20.583480";"3"
;"Smocza Jama-Jaskinia pod Wzgórzem Wawelskim, według legendy zamieszkiwana niegdyś przez Smoka Wawelskiego";"50.053090";"19.933600";"3"
;"Rynek Główny - Największy średniowieczny plac Europy ma wymiary 200 m na 200 m.  http://www.krakow.pl/trasy_turystyczne/1190,artykul,_spacer_1__rynek_glowny.html";"50.061550";"19.937850";"3"
;"Muzea i Skanseny, Bełżec, ";"50.372790";"23.456370";"3"
;"Mini zoo \'KUCYK\'";"49.876148";"19.409487";"3"
;"Schronisko dla Bezdomnych Zwierząt otwarte jest dla odwiedzających codziennie (także w soboty i niedziele) w godz. od 11:00 do 16:00.";"49.976620";"18.633550";"3"
;"Zamek Książąt Mazowieckich XIV-XV w.  Obecnie trwają prace nad rewitalizacją zamku, zwiedzanie dziedzińca za darmo, zwiedzanie Muzeum i widok z wieży odpłatne. Wpisany do rejestru zabytków nr rej. A-81.";"52.884390";"20.618890";"3"
;"Muzeum Misyjno - Etnograficzne Księży Werbistów w Pieniężnie, tel. (55) 242 92 43";"54.228960";"20.094840";"3"
;"Muzeum Kolejnictwa w Kościerzynie  - oddział Muzeum Ziemi Kościerskiej";"54.120020";"17.997450";"3"
;"Muzeum Narodowe w Szczecinie   tel.91 4315 200";"53.427950";"14.554880";"3"
;"Muzeum Energetyki na terenie Elektrowni Łaziska  http://www.muzeumenergetyki.pl  Tel.: 32 324 35 55, 32 324 37 00";"50.132292";"18.842089";"3"
;"MUZEUM PRZEMYSŁU I KOLEJNICTWA NA ŚLĄSKU  58-140 Jaworzyna Śląska  Telefon: 074 63 74 330";"50.914600";"16.436490";"3"
;"Centralne Muzeum Morskie. Statek -muzeum Dar Pomorza i okręt Błyskawica  Tel:   58 620 23 71, kom. 697 607 166";"54.519010";"18.553160";"3"
;"Ładne Widoki, Klucze, ";"50.336220";"19.549330";"3"
;"Zabytkowa Kopalnia Węgla Kamiennego \'Guido\' tel/fax: 32 2714077, 32 2714859";"50.289230";"18.792830";"3"
;"Zamki, Dębno, ";"49.964070";"20.715990";"3"
;"Muzeum Wojska Polskiego tel. 022 629 52 71 (72)";"52.231470";"21.024870";"3"
;"Muzeum Narodowe w Warszawie - Zakres zbiorów - sztuka polska i obca od czasów starożytnych do XX w. tel. 22 621 10 31";"52.231470";"21.021710";"3"
;"Muzeum Techniki w Pałacu Kultury i Nauki  tel.(022) 656-67-59  http://www.muzeum-techniki.waw.pl";"52.230430";"21.005930";"3"
;"Panorama Tychów i Lędzin z tzw. \'Klimontka\'";"50.120611";"19.102467";"3"
;"Panorama Krasów i Kosztów";"50.175826";"19.153410";"3"
;"Muzeum Wisły, tel. 58 530 22 52 wew. 22, Fax: 58 530 22 52";"54.085050";"18.793660";"3"
;"Muzeum Gazownictwa Warmii i Mazur. Zgłoszenie zwiedzania w godzinach 7.00 &#8211, 15.00 pod numerem telefonu: 89 538 34 30. Wstęp do Muzeum jest bezpłatny. Tel. do muzeum (89) 761 10 92, (89) 761 17 30.";"54.285380";"20.486980";"3"
;"KL Stuthoff-(Konzentrationslager)niemiecki obóz koncentracyjny utworzony na anektowanych terenach Wolnego Miasta Gdańska (niem. Freie Stadt Danzig), w miejscowości Sztutowo, 36 km od Gdańska. Funkcjonował od 2 września 1939 roku do 9 maja 1945 roku. Był pierwszym i najdłużej istniejącym obozem tego typu na terenach wchodzących aktualnie w skład Państwa Polskiego. Muzeum Stutthof, tel:+48552478353, fax:+48552478358. Wstęp do Muzeum jest bezpłatny. http://www.stutthof.pl/";"54.327050";"19.153230";"3"
;"Muzeum Pozytywizmu - Oddział Muzeum Szlachty Mazowieckiej w Ciechanowie.  Dworek, ozdobiony wspartym na czterech kolumnach gankiem i maleńką willę \'Krzewnia\', dom Świętochowskiego otacza zielony park. We wnętrzach wyeksponowane zostały pamiątki po pisarzu i właścicielce majątku, Aleksandrze Bąkowskiej. Pieczołowicie odtworzono pomieszczenia typowe dla szlacheckiego dworku z przełomu XIX i XX w., pełne miękkich dywanów, pięknych tkanin i solidnych mebli.  tel. (023) 671 30 78";"52.788450";"20.688210";"3"
;"Małopolskie Muzeum Pożarnictwa w Alwerni  im. Zbigniewa Gęsikowskiego tel.(12) 283-23-23,";"50.069310";"19.537020";"3"
;"Zgromadzenie zakonne Braci Mniejszych Bernardynów tel. 12 283 12 13";"50.066860";"19.535180";"3"
;"Zamek Frydlant, powstał w połowie wieku XIII. Istnieje możliwość zwiedzania zamku z przewodnikiem mówiącym w języku polskim.     Godziny otwarcia:  Kwiecień, październik: 9.00 - 15.30  Maj, czerwiec, wrzesień: 9.00 - 16.00  Lipiec, sierpień: 9.00 - 16.30 tel.+420 482 312 130";"50.915190";"15.083720";"3"
;"Muzeum Romantyzmu tel/ fax (+48 23) 671 70 25  e-mail: mr@muzeumromantyzmu.pl";"52.905700";"20.715820";"3"
;"Rezerwat Skałki Piekło pod Niekłaniem Rez. geologiczny chroniący osobliwe skałki wypreparowane w piaskowcu triasowym (kazalnice, grzyby, kominy, okręt, sfinks). Osobliwością rez. jest paproć - zanokcica północna, będąca reliktem epoki lodowcowej.";"51.185919";"20.666358";"3"
;"Muzeum Okręgowe w Lesznie, tel. 65 529 61 40, fax 65 529 29 86";"51.841280";"16.571540";"3"
;"Schron kolejowy z okresu II Wojny Światowej pod Żarnowską Górą   http://www.podziemia.pl/doc/info.php?show=c5";"49.869197";"21.807941";"3"
;"Rynek w Kazimierzu Dolnym";"51.322129";"21.947338";"3"
;"81-374 Muzeum Marynarki Wojennej w Gdyni, tel. (58) 620-13-81";"54.516235";"18.547799";"3"
;"81-374 Muzeum Miasta Gdyni. Tel. 58 662 09 10, www.muzeumgdynia.pl&#8206,";"54.515877";"18.547152";"3"
;"Piękna zapomniana wieś, położona w malowniczej scenerii Beskidu Niskiego.";"49.551361";"21.186752";"3"
;"Zamek w Człuchowie, http://www.zamki.pl/?idzamku=czluchow";"53.664122";"17.362168";"3"
;"Miejsca Godne Zwiedzenia, Pelplin, Górka Papieska";"53.929047";"18.669874";"3"
;"Elektrownia szczytowo-pompowa Porąbka-Żar - wejście do elektrowni. Jest udostępniona do zwiedzania http://www.zewpz.pl/files/Regulamin_zwiedzania_ESP_Porabka-Zar.pdf";"49.778613";"19.212614";"3"
;"Elektrownia Wodna";"54.284496";"18.447765";"3"
;"Zamek Tropsztyn";"49.796354";"20.645281";"3"
;"Miejsca Godne Zwiedzenia, Czchów, Zapora";"49.811064";"20.678462";"3"
;"Muzea i Skanseny, Tarnów, Muzeum";"50.012900";"20.988315";"3"
;"Podziemna Trasa Turystyczna w nieczynnej Sztolni Poszukiwawczej Rudy Uranowej http://sztolniekowary.com/pl/  tel. 75 75 28 458";"50.758739";"15.847015";"3"
;"PAŁAC DIETLA, pieczołowicie odrestaurowany neorenesansowy pałac z końca XIXw. Wspaniałe wnętrza m.in. Sala Balowa, Jadalnia, Pokój Secesyjny i unikatowy w skali europejskiej Pokój Kąpielowy.";"50.285194";"19.138252";"3"
;"01-531 Muzeum Sportu i Turystyki ul.Wybrzeże Gdyńskie 4  01-531 Warszawa";"52.274068";"20.997109";"3"
;"MUZEUM HISTORYCZNE MIASTA STOŁECZNEGO WARSZAWY    Rynek Starego Miasta 28-42, 00-272 Warszawa  tel.(+48 22) 635 16 25, fax 831 94 91";"52.250281";"21.011888";"3"
;"Muzeum Niepodległości       al. Solidarności 62  00-240 Warszawa";"52.245380";"21.004104";"3"
;"Muzeum Łowiectwa i Jeździectwa    ul. Szwoleżerów 9, 00-464 Warszawa  tel.: 22 522 66 30 (sekretariat)  fax.: 22 628 46 99";"52.216832";"21.038243";"3"
;"Warszawskie Muzeum Etnograficzne ul. Kredytowa 1  00-056 Warszawa";"52.238206";"21.012102";"3"
;"Muzeum Kolejnictwa w Warszawie  ul.Towarowa 1  00-811 Warszawa";"52.226080";"20.987356";"3"
;"Widok na Kraków z kopca im. Tadeusza Kościuszki";"50.054895";"19.893471";"3"
;"Muzeum Okręgowe im. Leona Wyczółkowskiego w Bydgoszczy. Sekretariat Muzeum: telefon: 52 585 99 66, fax: 52 585 99 68";"53.124709";"18.003014";"3"
;"Zamki, Sadków, ruiny zamku";"51.318265";"17.283259";"3"
;"Ładne Widoki, Dąbrowa, ";"50.024595";"20.269325";"3"
;"Zespół klasztorny Zakonu męskiego Paulinów na Jasnej Górze tel:34 377 77 77";"50.812891";"19.096990";"3"
;"Punkt informacji turystycznej szlaku konnego im.Hubala. Restauracja,Cocktailbar,Hotel,Domki góralskie,Kwatery agroturystyczne,Stadnina koni,Tor kartingowy,Quady,Park linowy,Hala multisport,Korty,Stawy";"51.112360";"19.421511";"3"
;"Miejsce wydarzeń Grudnia 1970r. Gmach byłego Komitetu Wojewódzkiego PZPR (dziś siedziba banku).";"53.428685";"14.555125";"3"
;"Drewniana cerkiew";"50.222580";"22.622670";"3"
;"Stara drewniana wieża pożarnicza służąca kiedyś do obserwacji terenu";"50.292700";"22.719990";"3"
;"Ładne Widoki, Szymanowice, ";"50.634084";"21.438618";"3"
;"Ładne Widoki, Gródek, ";"49.754987";"20.744247";"3"
